epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517305034311,2018-01-30T14:37:14.311,3.375,-140.673,13.644,27.208,27.208
1517305034318,2018-01-30T14:37:14.318,3.382,-140.609,14.098,27.368,27.368
1517305034326,2018-01-30T14:37:14.326,3.390,-140.723,14.929,27.728,27.728
1517305034341,2018-01-30T14:37:14.341,3.405,-140.940,15.839,28.087,28.087
1517305034348,2018-01-30T14:37:14.348,3.412,-141.148,16.604,28.295,28.295
1517305034356,2018-01-30T14:37:14.356,3.420,-141.307,17.172,28.323,28.323
1517305034371,2018-01-30T14:37:14.371,3.435,-141.409,17.521,28.172,28.172
1517305034379,2018-01-30T14:37:14.379,3.443,-141.461,17.719,27.897,27.897
1517305034386,2018-01-30T14:37:14.386,3.450,-141.486,17.959,27.622,27.622
1517305034401,2018-01-30T14:37:14.401,3.465,-141.501,18.330,27.402,27.402
1517305034408,2018-01-30T14:37:14.408,3.472,-141.446,18.804,27.231,27.231
1517305034424,2018-01-30T14:37:14.424,3.488,-141.306,19.348,27.128,27.128
1517305034431,2018-01-30T14:37:14.431,3.495,-141.214,19.936,27.113,27.113
1517305034439,2018-01-30T14:37:14.439,3.503,-141.330,20.532,27.178,27.178
1517305034454,2018-01-30T14:37:14.454,3.518,-141.640,21.025,27.250,27.250
1517305034461,2018-01-30T14:37:14.461,3.525,-142.008,21.417,27.284,27.284
1517305034469,2018-01-30T14:37:14.469,3.533,-142.386,21.835,27.279,27.279
1517305034484,2018-01-30T14:37:14.484,3.548,-142.796,22.405,27.286,27.286
1517305034491,2018-01-30T14:37:14.491,3.555,-143.227,23.134,27.307,27.307
1517305034498,2018-01-30T14:37:14.498,3.562,-143.676,23.910,27.305,27.305
1517305034514,2018-01-30T14:37:14.514,3.578,-144.163,24.648,27.257,27.257
1517305034521,2018-01-30T14:37:14.521,3.585,-144.639,25.307,27.152,27.152
1517305034528,2018-01-30T14:37:14.528,3.592,-145.105,25.887,26.998,26.998
1517305034543,2018-01-30T14:37:14.543,3.607,-145.589,26.407,26.796,26.796
1517305034551,2018-01-30T14:37:14.551,3.615,-146.063,26.851,26.531,26.531
1517305034559,2018-01-30T14:37:14.559,3.623,-146.556,27.222,26.219,26.219
1517305034573,2018-01-30T14:37:14.573,3.637,-147.109,27.510,25.937,25.937
1517305034581,2018-01-30T14:37:14.581,3.645,-147.734,27.734,25.803,25.803
1517305034588,2018-01-30T14:37:14.588,3.652,-148.465,27.916,25.849,25.849
1517305034604,2018-01-30T14:37:14.604,3.668,-149.318,28.070,26.068,26.068
1517305034611,2018-01-30T14:37:14.611,3.675,-150.243,28.189,26.413,26.413
1517305034626,2018-01-30T14:37:14.626,3.690,-151.184,28.242,26.795,26.795
1517305034633,2018-01-30T14:37:14.633,3.697,-152.121,28.274,27.203,27.203
1517305034641,2018-01-30T14:37:14.641,3.705,-153.052,28.316,27.607,27.607
1517305034656,2018-01-30T14:37:14.656,3.720,-153.981,28.366,27.961,27.961
1517305034663,2018-01-30T14:37:14.663,3.727,-154.940,28.427,28.277,28.277
1517305034671,2018-01-30T14:37:14.671,3.735,-155.932,28.490,28.592,28.592
1517305034686,2018-01-30T14:37:14.686,3.750,-156.913,28.538,28.956,28.956
1517305034693,2018-01-30T14:37:14.693,3.757,-157.878,28.538,29.406,29.406
1517305034701,2018-01-30T14:37:14.701,3.765,-158.873,28.496,29.980,29.980
1517305034723,2018-01-30T14:37:14.723,3.787,-159.908,28.392,30.650,30.650
1517305034731,2018-01-30T14:37:14.731,3.795,-160.962,28.170,31.366,31.366
1517305034739,2018-01-30T14:37:14.739,3.803,-162.034,27.848,32.110,32.110
1517305034746,2018-01-30T14:37:14.746,3.810,-163.063,27.454,32.850,32.850
1517305034754,2018-01-30T14:37:14.754,3.818,-164.063,26.982,33.579,33.579
1517305034761,2018-01-30T14:37:14.761,3.825,-165.065,26.418,34.292,34.292
1517305034776,2018-01-30T14:37:14.776,3.840,-166.058,25.808,34.995,34.995
1517305034785,2018-01-30T14:37:14.785,3.849,-166.982,25.177,35.647,35.647
1517305034791,2018-01-30T14:37:14.791,3.855,-167.762,24.520,36.193,36.193
1517305034806,2018-01-30T14:37:14.806,3.870,-168.378,23.824,36.571,36.571
1517305034814,2018-01-30T14:37:14.814,3.878,-168.859,23.122,36.771,36.771
1517305034829,2018-01-30T14:37:14.829,3.893,-169.211,22.446,36.811,36.811
1517305034836,2018-01-30T14:37:14.836,3.900,-169.415,21.775,36.677,36.677
1517305034851,2018-01-30T14:37:14.851,3.915,-169.373,21.108,36.362,36.362
1517305034859,2018-01-30T14:37:14.859,3.923,-169.206,20.378,35.992,35.992
1517305034866,2018-01-30T14:37:14.866,3.930,-168.987,19.543,35.594,35.594
1517305034874,2018-01-30T14:37:14.874,3.938,-168.803,18.600,35.213,35.213
1517305034889,2018-01-30T14:37:14.889,3.953,-168.682,17.525,34.885,34.885
1517305034896,2018-01-30T14:37:14.896,3.960,-168.738,16.385,34.657,34.657
1517305034904,2018-01-30T14:37:14.904,3.968,-169.076,15.284,34.569,34.569
1517305034919,2018-01-30T14:37:14.919,3.983,-169.632,14.246,34.579,34.579
1517305034926,2018-01-30T14:37:14.926,3.990,-170.311,13.268,34.700,34.700
1517305034933,2018-01-30T14:37:14.933,3.997,-171.106,12.385,34.959,34.959
1517305034949,2018-01-30T14:37:14.949,4.013,-171.882,11.608,35.343,35.343
1517305034956,2018-01-30T14:37:14.956,4.020,-172.528,10.905,35.829,35.829
1517305034964,2018-01-30T14:37:14.964,4.028,-173.064,10.335,36.417,36.417
1517305034980,2018-01-30T14:37:14.980,4.044,-173.481,9.931,37.128,37.128
1517305034987,2018-01-30T14:37:14.987,4.051,-173.760,9.661,37.911,37.911
1517305034993,2018-01-30T14:37:14.993,4.057,-173.891,9.497,38.735,38.735
1517305035009,2018-01-30T14:37:15.009,4.073,-173.879,9.438,39.587,39.587
1517305035016,2018-01-30T14:37:15.016,4.080,-173.734,9.470,40.441,40.441
1517305035031,2018-01-30T14:37:15.031,4.095,-173.422,9.578,41.252,41.252
1517305035038,2018-01-30T14:37:15.038,4.102,-172.943,9.729,42.001,42.001
1517305035047,2018-01-30T14:37:15.047,4.111,-172.308,9.900,42.692,42.692
1517305035061,2018-01-30T14:37:15.061,4.125,-171.528,10.082,43.343,43.343
1517305035068,2018-01-30T14:37:15.068,4.132,-170.651,10.281,43.994,43.994
1517305035076,2018-01-30T14:37:15.076,4.140,-169.724,10.466,44.632,44.632
1517305035091,2018-01-30T14:37:15.091,4.155,-168.725,10.590,45.224,45.224
1517305035106,2018-01-30T14:37:15.106,4.170,-167.556,10.640,45.769,45.769
1517305035114,2018-01-30T14:37:15.114,4.178,-166.227,10.608,46.266,46.266
1517305035121,2018-01-30T14:37:15.121,4.185,-164.838,10.533,46.729,46.729
1517305035128,2018-01-30T14:37:15.128,4.192,-163.364,10.345,47.118,47.118
1517305035136,2018-01-30T14:37:15.136,4.200,-161.868,10.132,47.620,47.620
1517305035151,2018-01-30T14:37:15.151,4.215,-160.424,9.960,48.267,48.267
1517305035158,2018-01-30T14:37:15.158,4.222,-158.997,9.877,49.088,49.088
1517305035166,2018-01-30T14:37:15.166,4.230,-157.515,9.763,49.957,49.957
1517305035181,2018-01-30T14:37:15.181,4.245,-155.953,9.532,50.844,50.844
1517305035189,2018-01-30T14:37:15.189,4.253,-154.305,9.291,51.787,51.787
1517305035196,2018-01-30T14:37:15.196,4.260,-152.605,9.088,52.746,52.746
1517305035211,2018-01-30T14:37:15.211,4.275,-150.867,8.928,53.679,53.679
1517305035219,2018-01-30T14:37:15.219,4.283,-149.087,8.831,54.559,54.559
1517305035234,2018-01-30T14:37:15.234,4.298,-147.243,8.781,55.365,55.365
1517305035241,2018-01-30T14:37:15.241,4.305,-145.334,8.727,56.089,56.089
1517305035249,2018-01-30T14:37:15.249,4.313,-143.438,8.665,56.747,56.747
1517305035271,2018-01-30T14:37:15.271,4.335,-141.577,8.651,57.387,57.387
1517305035279,2018-01-30T14:37:15.279,4.343,-139.728,8.698,58.028,58.028
1517305035286,2018-01-30T14:37:15.286,4.350,-137.870,8.778,58.682,58.682
1517305035294,2018-01-30T14:37:15.294,4.358,-136.000,8.867,59.362,59.362
1517305035302,2018-01-30T14:37:15.302,4.366,-134.165,8.988,215.193,215.193
1517305035308,2018-01-30T14:37:15.308,4.372,-132.402,9.190,216.060,216.060
1517305035324,2018-01-30T14:37:15.324,4.388,-130.710,9.467,216.664,216.664
1517305035331,2018-01-30T14:37:15.331,4.395,-129.021,9.774,217.118,217.118
1517305035341,2018-01-30T14:37:15.341,4.405,-127.397,10.052,217.507,217.507
1517305035353,2018-01-30T14:37:15.353,4.417,-125.841,10.331,217.814,217.814
1517305035361,2018-01-30T14:37:15.361,4.425,-124.352,10.655,217.991,217.991
1517305035368,2018-01-30T14:37:15.368,4.432,-122.929,11.010,218.046,218.046
1517305035384,2018-01-30T14:37:15.384,4.448,-121.540,11.330,218.080,218.080
1517305035391,2018-01-30T14:37:15.391,4.455,-120.189,11.566,218.173,218.173
1517305035398,2018-01-30T14:37:15.398,4.462,-118.894,11.728,218.301,218.301
1517305035414,2018-01-30T14:37:15.414,4.478,-117.682,11.877,218.378,218.378
1517305035421,2018-01-30T14:37:15.421,4.485,-116.581,12.056,218.368,218.368
1517305035436,2018-01-30T14:37:15.436,4.500,-115.585,12.276,218.310,218.310
1517305035443,2018-01-30T14:37:15.443,4.507,-114.667,12.525,218.269,218.269
1517305035451,2018-01-30T14:37:15.451,4.515,-113.762,12.789,218.270,218.270
1517305035466,2018-01-30T14:37:15.466,4.530,-112.750,12.939,218.466,218.466
1517305035476,2018-01-30T14:37:15.476,4.540,-111.439,12.436,219.523,219.523
1517305035483,2018-01-30T14:37:15.483,4.547,-109.251,11.670,220.951,220.951
1517305035496,2018-01-30T14:37:15.496,4.560,-106.479,11.062,221.893,221.893
1517305035504,2018-01-30T14:37:15.504,4.568,-103.348,10.884,221.502,221.502
1517305035511,2018-01-30T14:37:15.511,4.575,-99.764,10.531,220.828,220.828
1517305035526,2018-01-30T14:37:15.526,4.590,-96.330,9.579,220.605,220.605
1517305035534,2018-01-30T14:37:15.534,4.598,-93.554,8.141,221.237,221.237
1517305035541,2018-01-30T14:37:15.541,4.605,-91.582,6.763,223.204,223.204
1517305035556,2018-01-30T14:37:15.556,4.620,-90.363,6.207,225.796,225.796
1517305035564,2018-01-30T14:37:15.564,4.628,-89.961,5.872,228.565,228.565
1517305035571,2018-01-30T14:37:15.571,4.635,-89.860,5.430,230.903,230.903
1517305035587,2018-01-30T14:37:15.587,4.651,-89.708,4.882,233.014,233.014
1517305035594,2018-01-30T14:37:15.594,4.658,-89.677,4.064,235.255,235.255
1517305035601,2018-01-30T14:37:15.601,4.665,-89.839,2.968,237.689,237.689
1517305035616,2018-01-30T14:37:15.616,4.680,-90.107,1.759,240.342,240.342
1517305035624,2018-01-30T14:37:15.624,4.688,-90.374,0.464,243.450,243.450
1517305035638,2018-01-30T14:37:15.638,4.702,-90.528,-0.846,247.063,247.063
1517305035649,2018-01-30T14:37:15.649,4.713,-90.411,-1.972,250.880,250.880
1517305035656,2018-01-30T14:37:15.656,4.720,-90.098,-2.800,254.413,254.413
1517305035663,2018-01-30T14:37:15.663,4.727,-89.708,-3.413,257.331,257.331
1517305035677,2018-01-30T14:37:15.677,4.741,-89.208,-3.827,259.568,259.568
1517305035683,2018-01-30T14:37:15.683,4.747,-88.550,-4.038,261.309,261.309
1517305035699,2018-01-30T14:37:15.699,4.763,-87.739,-4.136,262.903,262.903
1517305035706,2018-01-30T14:37:15.706,4.770,-86.925,-4.190,264.530,264.530
1517305035714,2018-01-30T14:37:15.714,4.778,-86.168,-4.293,266.332,266.332
1517305035729,2018-01-30T14:37:15.729,4.793,-85.517,-4.439,268.270,268.270
1517305035736,2018-01-30T14:37:15.736,4.800,-84.972,-4.557,270.037,270.037
1517305035743,2018-01-30T14:37:15.743,4.807,-84.470,-4.628,271.403,271.403
1517305035759,2018-01-30T14:37:15.759,4.823,-83.950,-4.689,272.413,272.413
1517305035773,2018-01-30T14:37:15.773,4.837,-83.428,-4.799,273.214,273.214
1517305035781,2018-01-30T14:37:15.781,4.845,-82.950,-4.995,273.810,273.810
1517305035788,2018-01-30T14:37:15.788,4.852,-82.561,-5.283,274.170,274.170
1517305035796,2018-01-30T14:37:15.796,4.860,-82.477,-5.677,274.344,274.344
1517305035804,2018-01-30T14:37:15.804,4.868,-82.770,-6.240,274.438,274.438
1517305035819,2018-01-30T14:37:15.819,4.883,-83.425,-6.921,274.515,274.515
1517305035826,2018-01-30T14:37:15.826,4.890,-84.523,-7.646,274.644,274.644
1517305035841,2018-01-30T14:37:15.841,4.905,-85.998,-8.363,274.781,274.781
1517305035849,2018-01-30T14:37:15.849,4.913,-87.576,-8.937,275.248,275.248
1517305035857,2018-01-30T14:37:15.857,4.921,-89.099,-9.357,276.014,276.014
1517305035871,2018-01-30T14:37:15.871,4.935,-90.422,-9.730,276.882,276.882
1517305035879,2018-01-30T14:37:15.879,4.943,-91.631,-10.011,277.779,277.779
1517305035886,2018-01-30T14:37:15.886,4.950,-92.813,-10.221,278.571,278.571
1517305035901,2018-01-30T14:37:15.901,4.965,-93.769,-10.451,279.246,279.246
1517305035909,2018-01-30T14:37:15.909,4.973,-94.464,-10.715,279.808,279.808
1517305035916,2018-01-30T14:37:15.916,4.980,-94.999,-11.055,280.283,280.283
1517305035931,2018-01-30T14:37:15.931,4.995,-95.438,-11.484,280.707,280.707
1517305035939,2018-01-30T14:37:15.939,5.003,-95.742,-11.989,281.091,281.091
1517305035946,2018-01-30T14:37:15.946,5.010,-95.931,-12.540,281.421,281.421
1517305035961,2018-01-30T14:37:15.961,5.025,-96.078,-13.096,281.704,281.704
1517305035968,2018-01-30T14:37:15.968,5.032,-96.223,-13.651,281.973,281.973
1517305035984,2018-01-30T14:37:15.984,5.048,-96.330,-14.189,282.271,282.271
1517305035991,2018-01-30T14:37:15.991,5.055,-96.416,-14.682,282.581,282.581
1517305035999,2018-01-30T14:37:15.999,5.063,-96.491,-15.120,282.894,282.894
1517305036006,2018-01-30T14:37:16.006,5.070,-96.540,-15.498,283.218,283.218
1517305036021,2018-01-30T14:37:16.021,5.085,-96.514,-15.838,283.550,283.550
1517305036028,2018-01-30T14:37:16.028,5.092,-96.422,-16.150,283.867,283.867
1517305036044,2018-01-30T14:37:16.044,5.108,-96.336,-16.425,284.170,284.170
1517305036051,2018-01-30T14:37:16.051,5.115,-96.364,-16.650,284.468,284.468
1517305036059,2018-01-30T14:37:16.059,5.123,-96.562,-16.813,284.764,284.764
1517305036074,2018-01-30T14:37:16.074,5.138,-96.907,-16.910,285.019,285.019
1517305036081,2018-01-30T14:37:16.081,5.145,-97.312,-16.941,285.184,285.184
1517305036088,2018-01-30T14:37:16.088,5.152,-97.612,-16.934,285.212,285.212
1517305036104,2018-01-30T14:37:16.104,5.168,-97.692,-16.943,285.095,285.095
1517305036111,2018-01-30T14:37:16.111,5.175,-97.561,-17.007,284.880,284.880
1517305036118,2018-01-30T14:37:16.118,5.182,-97.315,-17.133,284.602,284.602
1517305036134,2018-01-30T14:37:16.134,5.198,-97.080,-17.312,284.297,284.297
1517305036141,2018-01-30T14:37:16.141,5.205,-96.934,-17.530,283.999,283.999
1517305036148,2018-01-30T14:37:16.148,5.212,-96.877,-17.774,283.719,283.719
1517305036171,2018-01-30T14:37:16.171,5.235,-96.867,-18.026,283.420,283.420
1517305036180,2018-01-30T14:37:16.180,5.244,-96.832,-18.236,283.024,283.024
1517305036187,2018-01-30T14:37:16.187,5.251,-96.734,-18.327,282.377,282.377
1517305036195,2018-01-30T14:37:16.195,5.259,-96.543,-18.352,281.594,281.594
1517305036203,2018-01-30T14:37:16.203,5.267,-96.267,-18.256,280.624,280.624
1517305036209,2018-01-30T14:37:16.209,5.273,-95.995,-18.022,279.470,279.470
1517305036224,2018-01-30T14:37:16.224,5.288,-95.796,-17.638,278.094,278.094
1517305036231,2018-01-30T14:37:16.231,5.295,-95.684,-17.209,276.632,276.632
1517305036246,2018-01-30T14:37:16.246,5.310,-95.588,-16.759,275.160,275.160
1517305036253,2018-01-30T14:37:16.253,5.317,-95.358,-16.325,273.804,273.804
1517305036262,2018-01-30T14:37:16.262,5.326,-94.929,-15.903,272.524,272.524
1517305036276,2018-01-30T14:37:16.276,5.340,-94.373,-15.458,271.192,271.192
1517305036284,2018-01-30T14:37:16.284,5.348,-93.830,-14.859,269.647,269.647
1517305036291,2018-01-30T14:37:16.291,5.355,-93.454,-13.971,267.693,267.693
1517305036306,2018-01-30T14:37:16.306,5.370,-93.341,-12.818,265.364,265.364
1517305036313,2018-01-30T14:37:16.313,5.377,-93.466,-11.460,262.764,262.764
1517305036321,2018-01-30T14:37:16.321,5.385,-93.731,-10.005,260.046,260.046
1517305036336,2018-01-30T14:37:16.336,5.400,-94.030,-8.569,257.378,257.378
1517305036343,2018-01-30T14:37:16.343,5.407,-94.288,-7.257,254.899,254.899
1517305036351,2018-01-30T14:37:16.351,5.415,-94.507,-6.143,252.715,252.715
1517305036367,2018-01-30T14:37:16.367,5.431,-94.709,-5.240,250.843,250.843
1517305036374,2018-01-30T14:37:16.374,5.438,-94.927,-4.492,249.237,249.237
1517305036381,2018-01-30T14:37:16.381,5.445,-95.183,-3.836,247.827,247.827
1517305036396,2018-01-30T14:37:16.396,5.460,-95.483,-3.228,246.576,246.576
1517305036404,2018-01-30T14:37:16.404,5.468,-95.827,-2.655,245.497,245.497
1517305036411,2018-01-30T14:37:16.411,5.475,-96.199,-2.121,244.622,244.622
1517305036426,2018-01-30T14:37:16.426,5.490,-96.588,-1.642,243.992,243.992
1517305036434,2018-01-30T14:37:16.434,5.498,-97.056,-1.248,243.644,243.644
1517305036448,2018-01-30T14:37:16.448,5.512,-97.694,-0.960,243.616,243.616
1517305036456,2018-01-30T14:37:16.456,5.520,-98.602,-0.821,244.043,244.043
1517305036463,2018-01-30T14:37:16.463,5.527,-99.737,-0.912,245.079,245.079
1517305036479,2018-01-30T14:37:16.479,5.543,-101.079,-1.288,246.713,246.713
1517305036486,2018-01-30T14:37:16.486,5.550,-102.640,-2.166,249.254,249.254
1517305036493,2018-01-30T14:37:16.493,5.557,-104.348,-3.454,252.488,252.488
1517305036509,2018-01-30T14:37:16.509,5.573,-106.066,-5.075,256.168,256.168
1517305036516,2018-01-30T14:37:16.516,5.580,-107.727,-7.102,260.397,260.397
1517305036524,2018-01-30T14:37:16.524,5.588,-109.306,-9.422,265.042,265.042
1517305036539,2018-01-30T14:37:16.539,5.603,-110.874,-11.975,270.110,270.110
1517305036546,2018-01-30T14:37:16.546,5.610,-112.709,-14.618,275.523,275.523
1517305036554,2018-01-30T14:37:16.554,5.618,-114.998,-17.133,281.096,281.096
1517305036569,2018-01-30T14:37:16.569,5.633,-117.913,-19.670,287.219,287.219
1517305036577,2018-01-30T14:37:16.577,5.641,-121.429,-22.204,294.038,294.038
1517305036585,2018-01-30T14:37:16.585,5.649,-125.326,-24.650,301.508,301.508
1517305036599,2018-01-30T14:37:16.599,5.663,-129.550,-27.124,309.892,309.892
1517305036614,2018-01-30T14:37:16.614,5.678,-134.214,-29.766,319.667,319.667
1517305036621,2018-01-30T14:37:16.621,5.685,-139.402,-32.656,331.259,331.259
1517305036629,2018-01-30T14:37:16.629,5.693,-145.137,-35.846,344.837,344.837
1517305036636,2018-01-30T14:37:16.636,5.700,-151.376,-39.345,0.037,0.037
1517305036651,2018-01-30T14:37:16.651,5.715,-158.115,-43.083,15.865,15.865
1517305036658,2018-01-30T14:37:16.658,5.722,-165.575,-46.808,31.246,31.246
1517305036666,2018-01-30T14:37:16.666,5.730,-174.183,-50.206,45.777,45.777
1517305036681,2018-01-30T14:37:16.681,5.745,175.663,-52.901,59.557,59.557
1517305036689,2018-01-30T14:37:16.689,5.753,164.162,-54.474,72.498,72.498
1517305036696,2018-01-30T14:37:16.696,5.760,152.162,-54.652,84.470,84.470
1517305036711,2018-01-30T14:37:16.711,5.775,140.560,-53.512,95.660,95.660
1517305036719,2018-01-30T14:37:16.719,5.783,129.967,-51.447,105.909,105.909
1517305036726,2018-01-30T14:37:16.726,5.790,120.797,-48.870,114.650,114.650
1517305036741,2018-01-30T14:37:16.741,5.805,113.158,-46.042,121.873,121.873
1517305036748,2018-01-30T14:37:16.748,5.812,106.697,-43.155,127.958,127.958
1517305036756,2018-01-30T14:37:16.756,5.820,101.088,-40.211,133.260,133.260
1517305036771,2018-01-30T14:37:16.771,5.835,96.292,-37.165,138.066,138.066
1517305036778,2018-01-30T14:37:16.778,5.842,92.428,-34.062,142.609,142.609
1517305036786,2018-01-30T14:37:16.786,5.850,89.597,-31.108,146.859,146.859
1517305036801,2018-01-30T14:37:16.801,5.865,87.610,-28.570,150.746,150.746
1517305036808,2018-01-30T14:37:16.808,5.872,86.147,-26.470,154.350,154.350
1517305036816,2018-01-30T14:37:16.816,5.880,85.035,-24.657,157.779,157.779
1517305036831,2018-01-30T14:37:16.831,5.895,84.166,-23.050,160.942,160.942
1517305036839,2018-01-30T14:37:16.839,5.903,83.430,-21.611,163.700,163.700
1517305036854,2018-01-30T14:37:16.854,5.918,82.776,-20.305,166.049,166.049
1517305036861,2018-01-30T14:37:16.861,5.925,82.174,-19.157,168.083,168.083
1517305036876,2018-01-30T14:37:16.876,5.940,81.569,-18.149,169.944,169.944
1517305036884,2018-01-30T14:37:16.884,5.948,80.907,-17.170,171.825,171.825
1517305036891,2018-01-30T14:37:16.891,5.955,80.187,-16.162,173.828,173.828
1517305036898,2018-01-30T14:37:16.898,5.962,79.464,-15.151,175.938,175.938
1517305036913,2018-01-30T14:37:16.913,5.977,78.758,-14.208,178.090,178.090
1517305036929,2018-01-30T14:37:16.929,5.993,78.046,-13.394,180.169,180.169
1517305036936,2018-01-30T14:37:16.936,6.000,77.314,-12.679,182.137,182.137
1517305036944,2018-01-30T14:37:16.944,6.008,76.621,-12.031,183.898,183.898
1517305036951,2018-01-30T14:37:16.951,6.015,76.045,-11.450,185.368,185.368
1517305036959,2018-01-30T14:37:16.959,6.023,75.629,-10.937,186.483,186.483
1517305036973,2018-01-30T14:37:16.973,6.037,75.380,-10.490,187.217,187.217
1517305036981,2018-01-30T14:37:16.981,6.045,75.251,-10.076,187.595,187.595
1517305036989,2018-01-30T14:37:16.989,6.053,75.225,-9.677,187.633,187.633
1517305037004,2018-01-30T14:37:17.004,6.068,75.373,-9.294,187.343,187.343
1517305037011,2018-01-30T14:37:17.011,6.075,75.732,-8.957,186.741,186.741
1517305037019,2018-01-30T14:37:17.019,6.083,76.294,-8.699,185.857,185.857
1517305037034,2018-01-30T14:37:17.034,6.098,77.048,-8.563,184.701,184.701
1517305037041,2018-01-30T14:37:17.041,6.105,77.986,-8.623,183.240,183.240
