epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517305104143,2018-01-30T14:38:24.143,12.134,-85.283,-18.437,345.900,345.900
1517305104158,2018-01-30T14:38:24.158,12.149,-85.019,-18.576,346.310,346.310
1517305104166,2018-01-30T14:38:24.166,12.157,-84.794,-18.712,346.721,346.721
1517305104173,2018-01-30T14:38:24.173,12.164,-84.619,-18.825,347.150,347.150
1517305104188,2018-01-30T14:38:24.188,12.179,-84.479,-18.902,347.589,347.589
1517305104196,2018-01-30T14:38:24.196,12.187,-84.365,-18.936,348.040,348.040
1517305104203,2018-01-30T14:38:24.203,12.194,-84.247,-18.931,348.510,348.510
1517305104226,2018-01-30T14:38:24.226,12.217,-84.108,-18.897,349.000,349.000
1517305104233,2018-01-30T14:38:24.233,12.224,-84.029,-18.936,349.552,349.552
1517305104241,2018-01-30T14:38:24.241,12.232,-84.029,-19.048,350.209,350.209
1517305104248,2018-01-30T14:38:24.248,12.239,-84.065,-19.193,350.958,350.958
1517305104256,2018-01-30T14:38:24.256,12.247,-84.195,-19.374,351.840,351.840
1517305104271,2018-01-30T14:38:24.271,12.262,-84.424,-19.544,352.832,352.832
1517305104278,2018-01-30T14:38:24.278,12.269,-84.686,-19.746,353.877,353.877
1517305104285,2018-01-30T14:38:24.285,12.276,-84.926,-19.962,354.948,354.948
1517305104301,2018-01-30T14:38:24.301,12.292,-85.153,-20.199,356.052,356.052
1517305104308,2018-01-30T14:38:24.308,12.299,-85.340,-20.449,357.196,357.196
1517305104316,2018-01-30T14:38:24.316,12.307,-85.479,-20.706,358.370,358.370
1517305104330,2018-01-30T14:38:24.330,12.321,-85.590,-20.976,359.573,359.573
1517305104341,2018-01-30T14:38:24.341,12.332,-85.672,-21.258,0.798,0.798
1517305104348,2018-01-30T14:38:24.348,12.339,-85.715,-21.554,2.029,2.029
1517305104368,2018-01-30T14:38:24.368,12.359,-85.731,-21.850,3.248,3.248
1517305104376,2018-01-30T14:38:24.376,12.367,-85.748,-22.146,4.468,4.468
1517305104383,2018-01-30T14:38:24.383,12.374,-85.764,-22.434,5.683,5.683
1517305104398,2018-01-30T14:38:24.398,12.389,-85.816,-22.702,6.868,6.868
1517305104409,2018-01-30T14:38:24.409,12.400,-85.953,-22.953,8.013,8.013
1517305104415,2018-01-30T14:38:24.415,12.406,-86.152,-23.186,9.131,9.131
1517305104423,2018-01-30T14:38:24.423,12.414,-86.394,-23.390,10.233,10.233
1517305104431,2018-01-30T14:38:24.431,12.422,-86.670,-23.546,11.302,11.302
1517305104437,2018-01-30T14:38:24.437,12.428,-86.995,-23.586,12.243,12.243
