epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517304979405,2018-01-30T14:36:19.405,35.985,37.504,-31.129,177.540,177.540
1517304979412,2018-01-30T14:36:19.412,35.992,37.604,-31.242,177.476,177.476
1517304979427,2018-01-30T14:36:19.427,36.007,37.673,-31.361,177.421,177.421
1517304979435,2018-01-30T14:36:19.435,36.015,37.710,-31.478,177.374,177.374
1517304979442,2018-01-30T14:36:19.442,36.022,37.731,-31.586,177.329,177.329
1517304979465,2018-01-30T14:36:19.465,36.045,37.767,-31.692,177.286,177.286
1517304979472,2018-01-30T14:36:19.472,36.052,37.849,-31.789,177.275,177.275
1517304979480,2018-01-30T14:36:19.480,36.060,37.982,-31.848,177.315,177.315
1517304979487,2018-01-30T14:36:19.487,36.067,38.143,-31.880,177.385,177.385
1517304979495,2018-01-30T14:36:19.495,36.075,38.307,-31.917,177.449,177.449
1517304979502,2018-01-30T14:36:19.502,36.082,38.453,-31.969,177.479,177.479
1517304979517,2018-01-30T14:36:19.517,36.097,38.575,-32.030,177.474,177.474
1517304979526,2018-01-30T14:36:19.526,36.106,38.666,-32.099,177.447,177.447
1517304979533,2018-01-30T14:36:19.533,36.113,38.730,-32.175,177.402,177.402
1517304979547,2018-01-30T14:36:19.547,36.127,38.769,-32.255,177.333,177.333
1517304979555,2018-01-30T14:36:19.555,36.135,38.741,-32.299,177.233,177.233
1517304979562,2018-01-30T14:36:19.562,36.142,38.707,-32.345,177.111,177.111
1517304979577,2018-01-30T14:36:19.577,36.157,38.663,-32.372,176.979,176.979
1517304979585,2018-01-30T14:36:19.585,36.165,38.618,-32.382,176.830,176.830
1517304979592,2018-01-30T14:36:19.592,36.172,38.585,-32.397,176.658,176.658
1517304979607,2018-01-30T14:36:19.607,36.187,38.562,-32.430,176.450,176.450
1517304979615,2018-01-30T14:36:19.615,36.195,38.532,-32.477,176.195,176.195
1517304979630,2018-01-30T14:36:19.630,36.210,38.475,-32.536,175.881,175.881
1517304979637,2018-01-30T14:36:19.637,36.217,38.386,-32.626,175.493,175.493
1517304979645,2018-01-30T14:36:19.645,36.225,38.265,-32.740,175.047,175.047
1517304979660,2018-01-30T14:36:19.660,36.240,38.102,-32.851,174.550,174.550
1517304979667,2018-01-30T14:36:19.667,36.247,37.874,-32.948,173.977,173.977
1517304979676,2018-01-30T14:36:19.676,36.256,37.592,-33.103,173.250,173.250
1517304979690,2018-01-30T14:36:19.690,36.270,37.178,-33.285,172.289,172.289
1517304979697,2018-01-30T14:36:19.697,36.277,36.583,-33.536,171.008,171.008
1517304979705,2018-01-30T14:36:19.705,36.285,35.794,-33.886,169.391,169.391
1517304979720,2018-01-30T14:36:19.720,36.300,34.830,-34.317,167.475,167.475
1517304979727,2018-01-30T14:36:19.727,36.307,33.690,-34.778,165.273,165.273
1517304979735,2018-01-30T14:36:19.735,36.315,32.378,-35.264,162.786,162.786
1517304979750,2018-01-30T14:36:19.750,36.330,30.914,-35.765,160.046,160.046
1517304979757,2018-01-30T14:36:19.757,36.337,29.284,-36.261,157.054,157.054
1517304979765,2018-01-30T14:36:19.765,36.345,27.480,-36.760,153.781,153.781
1517304979780,2018-01-30T14:36:19.780,36.360,25.511,-37.277,150.202,150.202
1517304979787,2018-01-30T14:36:19.787,36.367,23.401,-37.799,146.309,146.309
1517304979795,2018-01-30T14:36:19.795,36.375,21.179,-38.315,142.107,142.107
1517304979810,2018-01-30T14:36:19.810,36.390,18.868,-38.799,137.646,137.646
1517304979818,2018-01-30T14:36:19.818,36.398,16.510,-39.202,133.012,133.012
1517304979832,2018-01-30T14:36:19.832,36.412,14.193,-39.470,128.323,128.323
1517304979847,2018-01-30T14:36:19.847,36.427,12.010,-39.576,123.699,123.699
1517304979855,2018-01-30T14:36:19.855,36.435,10.018,-39.533,119.256,119.256
1517304979862,2018-01-30T14:36:19.862,36.442,8.266,-39.378,115.149,115.149
1517304979870,2018-01-30T14:36:19.870,36.450,6.770,-39.126,111.487,111.487
1517304979877,2018-01-30T14:36:19.877,36.457,5.515,-38.810,108.313,108.313
1517304979892,2018-01-30T14:36:19.892,36.472,4.496,-38.475,105.644,105.644
1517304979900,2018-01-30T14:36:19.900,36.480,3.714,-38.153,103.465,103.465
1517304979907,2018-01-30T14:36:19.907,36.487,3.164,-37.881,101.751,101.751
1517304979922,2018-01-30T14:36:19.922,36.502,2.808,-37.680,100.454,100.454
1517304979930,2018-01-30T14:36:19.930,36.510,2.640,-37.540,99.521,99.521
1517304979937,2018-01-30T14:36:19.937,36.517,2.659,-37.462,98.870,98.870
1517304979952,2018-01-30T14:36:19.952,36.532,2.829,-37.455,98.406,98.406
1517304979960,2018-01-30T14:36:19.960,36.540,3.075,-37.524,98.056,98.056
1517304979967,2018-01-30T14:36:19.967,36.547,3.324,-37.662,97.759,97.759
1517304979990,2018-01-30T14:36:19.990,36.570,3.532,-37.862,97.469,97.469
1517304979997,2018-01-30T14:36:19.997,36.577,3.684,-38.113,97.167,97.167
1517304980004,2018-01-30T14:36:20.004,36.584,3.781,-38.403,96.848,96.848
1517304980012,2018-01-30T14:36:20.012,36.592,3.840,-38.713,96.527,96.527
1517304980019,2018-01-30T14:36:20.019,36.599,3.874,-39.036,96.232,96.232
1517304980035,2018-01-30T14:36:20.035,36.615,3.910,-39.361,95.953,95.953
1517304980042,2018-01-30T14:36:20.042,36.622,3.924,-39.693,95.670,95.670
1517304980051,2018-01-30T14:36:20.051,36.631,3.881,-40.047,95.380,95.380
1517304980065,2018-01-30T14:36:20.065,36.645,3.758,-40.415,95.063,95.063
1517304980072,2018-01-30T14:36:20.072,36.652,3.552,-40.783,94.697,94.697
1517304980080,2018-01-30T14:36:20.080,36.660,3.277,-41.141,94.277,94.277
1517304980094,2018-01-30T14:36:20.094,36.674,2.947,-41.477,93.804,93.804
1517304980104,2018-01-30T14:36:20.104,36.684,2.584,-41.788,93.287,93.287
1517304980112,2018-01-30T14:36:20.112,36.692,2.210,-42.064,92.755,92.755
1517304980125,2018-01-30T14:36:20.125,36.705,1.832,-42.299,92.211,92.211
1517304980132,2018-01-30T14:36:20.132,36.712,1.450,-42.494,91.654,91.654
1517304980141,2018-01-30T14:36:20.141,36.721,1.063,-42.657,91.091,91.091
1517304980155,2018-01-30T14:36:20.155,36.735,0.675,-42.792,90.534,90.534
1517304980162,2018-01-30T14:36:20.162,36.742,0.289,-42.896,89.994,89.994
1517304980170,2018-01-30T14:36:20.170,36.750,-0.083,-42.957,89.481,89.481
1517304980185,2018-01-30T14:36:20.185,36.765,-0.433,-42.967,88.997,88.997
1517304980192,2018-01-30T14:36:20.192,36.772,-0.767,-42.925,88.538,88.538
1517304980200,2018-01-30T14:36:20.200,36.780,-1.089,-42.838,88.104,88.104
1517304980215,2018-01-30T14:36:20.215,36.795,8.611,-26.166,90.878,90.878
1517304980222,2018-01-30T14:36:20.222,36.802,8.479,-26.071,90.498,90.498
1517304980237,2018-01-30T14:36:20.237,36.817,8.371,-25.939,90.124,90.124
1517304980245,2018-01-30T14:36:20.245,36.825,8.289,-25.768,89.747,89.747
1517304980252,2018-01-30T14:36:20.252,36.832,8.227,-25.569,89.360,89.360
1517304980267,2018-01-30T14:36:20.267,36.847,8.179,-25.355,88.960,88.960
1517304980276,2018-01-30T14:36:20.276,36.856,8.142,-25.136,88.551,88.551
1517304980282,2018-01-30T14:36:20.282,36.862,8.083,-24.835,88.140,88.140
1517304980297,2018-01-30T14:36:20.297,36.877,8.053,-24.473,87.744,87.744
1517304980305,2018-01-30T14:36:20.305,36.885,8.080,-24.032,87.366,87.366
1517304980312,2018-01-30T14:36:20.312,36.892,8.176,-23.513,87.004,87.004
1517304980327,2018-01-30T14:36:20.327,36.907,8.320,-22.945,86.636,86.636
1517304980335,2018-01-30T14:36:20.335,36.915,8.472,-22.398,86.269,86.269
1517304980342,2018-01-30T14:36:20.342,36.922,8.549,-21.891,85.912,85.912
1517304980357,2018-01-30T14:36:20.357,36.937,8.540,-21.308,85.495,85.495
1517304980365,2018-01-30T14:36:20.365,36.945,8.537,-20.640,84.981,84.981
1517304980372,2018-01-30T14:36:20.372,36.952,8.580,-19.934,84.375,84.375
1517304980387,2018-01-30T14:36:20.387,36.967,8.661,-19.201,83.704,83.704
1517304980395,2018-01-30T14:36:20.395,36.975,8.786,-18.407,82.981,82.981
1517304980402,2018-01-30T14:36:20.402,36.982,8.954,-17.531,82.189,82.189
1517304980417,2018-01-30T14:36:20.417,36.997,9.151,-16.614,81.337,81.337
1517304980425,2018-01-30T14:36:20.425,37.005,9.386,-15.729,80.420,80.420
1517304980439,2018-01-30T14:36:20.439,37.019,9.669,-14.918,79.426,79.426
1517304980449,2018-01-30T14:36:20.449,37.029,9.990,-14.171,78.377,78.377
1517304980457,2018-01-30T14:36:20.457,37.037,10.337,-13.472,77.298,77.298
1517304980470,2018-01-30T14:36:20.470,37.050,10.716,-12.811,76.209,76.209
1517304980478,2018-01-30T14:36:20.478,37.058,11.127,-12.193,75.143,75.143
1517304980485,2018-01-30T14:36:20.485,37.065,11.560,-11.632,74.142,74.142
1517304980500,2018-01-30T14:36:20.500,37.080,11.993,-11.113,73.248,73.248
1517304980507,2018-01-30T14:36:20.507,37.087,12.418,-10.614,72.481,72.481
1517304980515,2018-01-30T14:36:20.515,37.095,12.836,-10.133,71.842,71.842
1517304980530,2018-01-30T14:36:20.530,37.110,13.240,-9.687,71.313,71.313
1517304980537,2018-01-30T14:36:20.537,37.117,13.614,-9.302,70.869,70.869
1517304980545,2018-01-30T14:36:20.545,37.125,13.959,-9.006,70.491,70.491
1517304980560,2018-01-30T14:36:20.560,37.140,14.271,-8.805,70.156,70.156
1517304980568,2018-01-30T14:36:20.568,37.148,14.542,-8.700,69.854,69.854
1517304980574,2018-01-30T14:36:20.574,37.154,14.766,-8.687,69.575,69.575
1517304980590,2018-01-30T14:36:20.590,37.170,14.959,-8.736,69.300,69.300
1517304980597,2018-01-30T14:36:20.597,37.177,15.131,-8.828,69.013,69.013
1517304980605,2018-01-30T14:36:20.605,37.185,15.271,-8.952,68.698,68.698
1517304980620,2018-01-30T14:36:20.620,37.200,15.369,-9.099,68.344,68.344
1517304980627,2018-01-30T14:36:20.627,37.207,15.461,-9.270,67.917,67.917
1517304980642,2018-01-30T14:36:20.642,37.222,15.671,-9.454,67.384,67.384
1517304980650,2018-01-30T14:36:20.650,37.230,16.038,-9.642,66.731,66.731
1517304980657,2018-01-30T14:36:20.657,37.237,16.390,-9.863,65.966,65.966
1517304980672,2018-01-30T14:36:20.672,37.252,16.632,-10.134,65.117,65.117
1517304980680,2018-01-30T14:36:20.680,37.260,16.789,-10.446,64.241,64.241
1517304980687,2018-01-30T14:36:20.687,37.267,16.865,-10.762,63.405,63.405
1517304980702,2018-01-30T14:36:20.702,37.282,16.867,-11.060,62.633,62.633
1517304980717,2018-01-30T14:36:20.717,37.297,16.826,-11.341,61.915,61.915
1517304980727,2018-01-30T14:36:20.727,37.307,16.739,-11.630,61.241,61.241
1517304980735,2018-01-30T14:36:20.735,37.315,16.583,-11.945,60.605,60.605
1517304980742,2018-01-30T14:36:20.742,37.322,15.857,-12.737,59.898,59.898
1517304980749,2018-01-30T14:36:20.749,37.329,15.036,-13.470,59.254,59.254
1517304980762,2018-01-30T14:36:20.762,37.342,14.101,-14.104,58.676,58.676
1517304980770,2018-01-30T14:36:20.770,37.350,13.102,-14.662,58.136,58.136
1517304980777,2018-01-30T14:36:20.777,37.357,12.520,-14.873,57.680,57.680
1517304980792,2018-01-30T14:36:20.792,37.372,11.975,-15.099,57.165,57.165
1517304980800,2018-01-30T14:36:20.800,37.380,11.546,-15.304,56.588,56.588
1517304980807,2018-01-30T14:36:20.807,37.387,11.243,-15.512,56.002,56.002
1517304980822,2018-01-30T14:36:20.822,37.402,11.004,-15.777,55.479,55.479
1517304980830,2018-01-30T14:36:20.830,37.410,10.757,-16.093,55.062,55.062
1517304980844,2018-01-30T14:36:20.844,37.424,10.433,-16.387,54.771,54.771
1517304980853,2018-01-30T14:36:20.853,37.433,10.001,-16.625,54.610,54.610
1517304980861,2018-01-30T14:36:20.861,37.441,9.463,-16.831,54.547,54.547
1517304980874,2018-01-30T14:36:20.874,37.454,8.865,-17.033,54.530,54.530
1517304980885,2018-01-30T14:36:20.885,37.465,8.274,-17.222,54.518,54.518
1517304980897,2018-01-30T14:36:20.897,37.477,7.742,-17.398,54.477,54.477
1517304980905,2018-01-30T14:36:20.905,37.485,7.287,-17.556,54.374,54.374
1517304980912,2018-01-30T14:36:20.912,37.492,6.923,-17.684,54.182,54.182
1517304980920,2018-01-30T14:36:20.920,37.500,6.673,-17.794,53.891,53.891
1517304980935,2018-01-30T14:36:20.935,37.515,6.547,-17.878,53.494,53.494
1517304980942,2018-01-30T14:36:20.942,37.522,6.522,-17.934,52.987,52.987
1517304980950,2018-01-30T14:36:20.950,37.530,6.574,-17.954,52.374,52.374
1517304980965,2018-01-30T14:36:20.965,37.545,6.683,-17.953,51.654,51.654
1517304980972,2018-01-30T14:36:20.972,37.552,6.825,-17.943,50.833,50.833
1517304980981,2018-01-30T14:36:20.981,37.561,6.971,-17.940,49.915,49.915
1517304980995,2018-01-30T14:36:20.995,37.575,7.112,-17.928,48.909,48.909
1517304981002,2018-01-30T14:36:21.002,37.582,7.233,-17.891,47.841,47.841
1517304981010,2018-01-30T14:36:21.010,37.590,7.311,-17.842,46.726,46.726
1517304981025,2018-01-30T14:36:21.025,37.605,7.345,-17.796,45.574,45.574
1517304981032,2018-01-30T14:36:21.032,37.612,7.349,-17.746,44.402,44.402
1517304981047,2018-01-30T14:36:21.047,37.627,7.370,-17.661,43.232,43.232
1517304981055,2018-01-30T14:36:21.055,37.635,7.505,-17.519,42.077,42.077
1517304981062,2018-01-30T14:36:21.062,37.642,7.702,-17.283,40.949,40.949
1517304981077,2018-01-30T14:36:21.077,37.657,7.891,-16.957,39.875,39.875
1517304981085,2018-01-30T14:36:21.085,37.665,8.112,-16.602,38.845,38.845
1517304981092,2018-01-30T14:36:21.092,37.672,8.359,-16.282,37.806,37.806
1517304981107,2018-01-30T14:36:21.107,37.687,8.618,-16.033,36.732,36.732
1517304981115,2018-01-30T14:36:21.115,37.695,8.899,-15.868,35.631,35.631
1517304981122,2018-01-30T14:36:21.122,37.702,9.199,-15.813,34.511,34.511
1517304981137,2018-01-30T14:36:21.137,37.717,9.494,-15.892,33.385,33.385
1517304981145,2018-01-30T14:36:21.145,37.725,9.773,-16.110,32.275,32.275
1517304981152,2018-01-30T14:36:21.152,37.732,10.016,-16.486,31.185,31.185
1517304981167,2018-01-30T14:36:21.167,37.747,10.197,-17.018,30.088,30.088
1517304981183,2018-01-30T14:36:21.183,37.763,10.288,-17.681,28.940,28.940
1517304981191,2018-01-30T14:36:21.191,37.771,10.283,-18.453,27.713,27.713
1517304981198,2018-01-30T14:36:21.198,37.778,10.183,-19.309,26.407,26.407
1517304981206,2018-01-30T14:36:21.206,37.786,9.970,-20.236,25.023,25.023
1517304981213,2018-01-30T14:36:21.213,37.793,9.637,-21.213,23.574,23.574
1517304981227,2018-01-30T14:36:21.227,37.807,9.194,-22.231,22.087,22.087
1517304981235,2018-01-30T14:36:21.235,37.815,8.655,-23.284,20.621,20.621
1517304981250,2018-01-30T14:36:21.250,37.830,8.055,-24.341,19.218,19.218
1517304981258,2018-01-30T14:36:21.258,37.838,7.407,-25.415,17.895,17.895
1517304981273,2018-01-30T14:36:21.273,37.853,6.728,-26.517,16.661,16.661
1517304981281,2018-01-30T14:36:21.281,37.861,6.045,-27.632,15.539,15.539
1517304981288,2018-01-30T14:36:21.288,37.868,5.393,-28.748,14.551,14.551
1517304981296,2018-01-30T14:36:21.296,37.876,4.786,-29.857,13.726,13.726
1517304981310,2018-01-30T14:36:21.310,37.890,4.227,-30.931,13.081,13.081
1517304981317,2018-01-30T14:36:21.317,37.897,3.726,-31.943,12.614,12.614
1517304981325,2018-01-30T14:36:21.325,37.905,3.280,-32.925,12.281,12.281
1517304981340,2018-01-30T14:36:21.340,37.920,2.874,-33.882,12.035,12.035
1517304981347,2018-01-30T14:36:21.347,37.927,2.474,-34.836,11.831,11.831
1517304981355,2018-01-30T14:36:21.355,37.935,2.069,-35.799,11.635,11.635
1517304981370,2018-01-30T14:36:21.370,37.950,1.669,-36.768,11.425,11.425
1517304981377,2018-01-30T14:36:21.377,37.957,1.273,-37.739,11.162,11.162
1517304981384,2018-01-30T14:36:21.384,37.964,0.872,-38.719,10.814,10.814
1517304981400,2018-01-30T14:36:21.400,37.980,0.468,-39.697,10.361,10.361
1517304981408,2018-01-30T14:36:21.408,37.988,0.065,-40.669,9.800,9.800
1517304981416,2018-01-30T14:36:21.416,37.996,-0.339,-41.621,9.130,9.130
1517304981430,2018-01-30T14:36:21.430,38.010,-0.756,-42.541,8.342,8.342
1517304981437,2018-01-30T14:36:21.437,38.017,-1.197,-43.415,7.445,7.445
1517304981452,2018-01-30T14:36:21.452,38.032,-1.671,-44.236,6.460,6.460
1517304981460,2018-01-30T14:36:21.460,38.040,-2.182,-45.007,5.406,5.406
1517304981467,2018-01-30T14:36:21.467,38.047,-2.728,-45.727,4.306,4.306
1517304981482,2018-01-30T14:36:21.482,38.062,-3.293,-46.395,3.175,3.175
1517304981491,2018-01-30T14:36:21.491,38.071,-3.847,-47.012,2.022,2.022
1517304981498,2018-01-30T14:36:21.498,38.078,-4.351,-47.572,0.873,0.873
1517304981512,2018-01-30T14:36:21.512,38.092,-4.766,-48.064,359.778,359.778
1517304981520,2018-01-30T14:36:21.520,38.100,-5.053,-48.488,358.775,358.775
1517304981527,2018-01-30T14:36:21.527,38.107,-5.189,-48.842,357.856,357.856
1517304981542,2018-01-30T14:36:21.542,38.122,-5.188,-49.123,357.011,357.011
1517304981550,2018-01-30T14:36:21.550,38.130,-5.100,-49.362,356.253,356.253
1517304981557,2018-01-30T14:36:21.557,38.137,-4.969,-49.556,355.599,355.599
1517304981580,2018-01-30T14:36:21.580,38.160,-4.804,-49.661,355.019,355.019
1517304981587,2018-01-30T14:36:21.587,38.167,-4.584,-49.636,354.456,354.456
1517304981595,2018-01-30T14:36:21.595,38.175,-4.310,-49.500,353.889,353.889
1517304981602,2018-01-30T14:36:21.602,38.182,-4.005,-49.293,353.333,353.333
1517304981609,2018-01-30T14:36:21.609,38.189,-3.691,-49.053,352.809,352.809
1517304981617,2018-01-30T14:36:21.617,38.197,-3.371,-48.787,352.326,352.326
1517304981632,2018-01-30T14:36:21.632,38.212,-3.027,-48.510,351.900,351.900
1517304981639,2018-01-30T14:36:21.639,38.219,-2.649,-48.205,351.558,351.558
1517304981662,2018-01-30T14:36:21.662,38.242,-2.250,-47.853,351.346,351.346
1517304981669,2018-01-30T14:36:21.669,38.249,-1.853,-47.455,351.263,351.263
1517304981677,2018-01-30T14:36:21.677,38.257,-1.445,-47.014,351.267,351.267
1517304981685,2018-01-30T14:36:21.685,38.265,-1.019,-46.545,351.314,351.314
1517304981693,2018-01-30T14:36:21.693,38.273,-0.448,-45.321,351.420,351.420
1517304981701,2018-01-30T14:36:21.701,38.281,-0.005,-44.811,351.509,351.509
1517304981715,2018-01-30T14:36:21.715,38.295,0.418,-44.294,351.601,351.601
1517304981730,2018-01-30T14:36:21.730,38.310,0.800,-43.777,351.689,351.689
1517304981737,2018-01-30T14:36:21.737,38.317,1.127,-43.264,351.773,351.773
1517304981745,2018-01-30T14:36:21.745,38.325,1.410,-42.742,351.860,351.860
1517304981752,2018-01-30T14:36:21.752,38.332,1.725,-41.623,351.985,351.985
1517304981760,2018-01-30T14:36:21.760,38.340,2.013,-40.498,352.123,352.123
1517304981775,2018-01-30T14:36:21.775,38.355,2.276,-39.363,352.265,352.265
1517304981782,2018-01-30T14:36:21.782,38.362,2.447,-38.731,352.350,352.350
1517304981789,2018-01-30T14:36:21.789,38.369,2.564,-38.109,352.373,352.373
1517304981805,2018-01-30T14:36:21.805,38.385,2.640,-37.492,352.354,352.354
1517304981812,2018-01-30T14:36:21.812,38.392,2.697,-36.870,352.323,352.323
1517304981820,2018-01-30T14:36:21.820,38.400,2.741,-36.251,352.288,352.288
1517304981835,2018-01-30T14:36:21.835,38.415,2.773,-35.640,352.257,352.257
1517304981842,2018-01-30T14:36:21.842,38.422,2.786,-35.036,352.233,352.233
1517304981857,2018-01-30T14:36:21.857,38.437,2.774,-34.442,352.218,352.218
1517304981872,2018-01-30T14:36:21.872,38.452,2.742,-33.861,352.225,352.225
1517304981880,2018-01-30T14:36:21.880,38.460,2.690,-33.287,352.259,352.259
1517304981888,2018-01-30T14:36:21.888,38.468,2.633,-32.712,352.326,352.326
1517304981896,2018-01-30T14:36:21.896,38.476,2.626,-32.009,352.439,352.439
1517304981904,2018-01-30T14:36:21.904,38.484,2.634,-31.334,352.591,352.591
1517304981917,2018-01-30T14:36:21.917,38.497,2.648,-30.703,352.778,352.778
1517304981925,2018-01-30T14:36:21.925,38.505,2.611,-30.175,352.980,352.980
1517304981940,2018-01-30T14:36:21.940,38.520,2.559,-29.689,353.216,353.216
1517304981947,2018-01-30T14:36:21.947,38.527,2.486,-29.250,353.497,353.497
1517304981955,2018-01-30T14:36:21.955,38.535,2.401,-28.872,353.815,353.815
1517304981962,2018-01-30T14:36:21.962,38.542,2.316,-28.548,354.160,354.160
1517304981979,2018-01-30T14:36:21.979,38.559,2.252,-28.260,354.531,354.531
1517304981987,2018-01-30T14:36:21.987,38.567,2.234,-27.970,354.917,354.917
1517304981992,2018-01-30T14:36:21.992,38.572,2.280,-27.633,355.299,355.299
1517304982007,2018-01-30T14:36:22.007,38.587,2.378,-27.224,355.669,355.669
1517304982015,2018-01-30T14:36:22.015,38.595,2.489,-26.777,356.035,356.035
1517304982022,2018-01-30T14:36:22.022,38.602,2.582,-26.354,356.391,356.391
1517304982037,2018-01-30T14:36:22.037,38.617,2.649,-26.004,356.729,356.729
1517304982045,2018-01-30T14:36:22.045,38.625,2.682,-25.767,357.035,357.035
1517304982060,2018-01-30T14:36:22.060,38.640,2.658,-25.626,357.286,357.286
1517304982067,2018-01-30T14:36:22.067,38.647,2.577,-25.533,357.492,357.492
1517304982075,2018-01-30T14:36:22.075,38.655,2.472,-25.456,357.673,357.673
1517304982090,2018-01-30T14:36:22.090,38.670,2.376,-25.392,357.849,357.849
1517304982097,2018-01-30T14:36:22.097,38.677,2.300,-25.360,358.021,358.021
1517304982105,2018-01-30T14:36:22.105,38.685,2.241,-25.367,358.177,358.177
1517304982120,2018-01-30T14:36:22.120,38.700,2.197,-25.411,358.309,358.309
1517304982127,2018-01-30T14:36:22.127,38.707,2.168,-25.487,358.416,358.416
1517304982134,2018-01-30T14:36:22.134,38.714,2.144,-25.579,358.527,358.527
1517304982150,2018-01-30T14:36:22.150,38.730,2.232,-25.711,358.712,358.712
1517304982157,2018-01-30T14:36:22.157,38.737,2.211,-25.773,358.984,358.984
1517304982164,2018-01-30T14:36:22.164,38.744,2.212,-25.815,359.383,359.383
1517304982180,2018-01-30T14:36:22.180,38.760,2.231,-25.858,359.879,359.879
1517304982187,2018-01-30T14:36:22.187,38.767,2.262,-25.923,0.425,0.425
1517304982195,2018-01-30T14:36:22.195,38.775,2.290,-26.024,0.993,0.993
1517304982210,2018-01-30T14:36:22.210,38.790,2.299,-26.155,1.572,1.572
1517304982217,2018-01-30T14:36:22.217,38.797,2.283,-26.298,2.140,2.140
1517304982225,2018-01-30T14:36:22.225,38.805,2.253,-26.445,2.690,2.690
1517304982240,2018-01-30T14:36:22.240,38.820,2.212,-26.608,3.222,3.222
1517304982247,2018-01-30T14:36:22.247,38.827,2.157,-26.786,3.733,3.733
1517304982257,2018-01-30T14:36:22.257,38.837,2.095,-26.961,4.226,4.226
1517304982270,2018-01-30T14:36:22.270,38.850,2.032,-27.122,4.723,4.723
1517304982277,2018-01-30T14:36:22.277,38.857,1.980,-27.264,5.232,5.232
1517304982300,2018-01-30T14:36:22.300,38.880,1.945,-27.398,5.756,5.756
1517304982307,2018-01-30T14:36:22.307,38.887,1.928,-27.533,6.307,6.307
1517304982314,2018-01-30T14:36:22.314,38.894,1.915,-27.668,6.883,6.883
1517304982322,2018-01-30T14:36:22.322,38.902,1.881,-27.788,7.475,7.475
1517304982329,2018-01-30T14:36:22.329,38.909,1.813,-27.883,8.066,8.066
1517304982337,2018-01-30T14:36:22.337,38.917,1.712,-27.973,8.635,8.635
1517304982352,2018-01-30T14:36:22.352,38.932,1.592,-28.065,9.162,9.162
1517304982360,2018-01-30T14:36:22.360,38.940,1.491,-28.148,9.613,9.613
1517304982367,2018-01-30T14:36:22.367,38.947,1.407,-28.209,9.982,9.982
1517304982382,2018-01-30T14:36:22.382,38.962,1.337,-28.233,10.301,10.301
1517304982389,2018-01-30T14:36:22.389,38.969,1.297,-28.227,10.599,10.599
1517304982398,2018-01-30T14:36:22.398,38.978,1.307,-28.199,10.878,10.878
1517304982412,2018-01-30T14:36:22.412,38.992,1.350,-28.159,11.141,11.141
1517304982420,2018-01-30T14:36:22.420,39.000,1.418,-28.108,11.394,11.394
1517304982427,2018-01-30T14:36:22.427,39.007,1.492,-28.045,11.634,11.634
1517304982443,2018-01-30T14:36:22.443,39.023,1.559,-27.970,11.866,11.866
1517304982449,2018-01-30T14:36:22.449,39.029,1.607,-27.891,12.095,12.095
1517304982465,2018-01-30T14:36:22.465,39.045,1.612,-27.539,12.299,12.299
1517304982472,2018-01-30T14:36:22.472,39.052,1.599,-27.215,12.452,12.452
1517304982480,2018-01-30T14:36:22.480,39.060,1.575,-26.908,12.545,12.545
1517304982495,2018-01-30T14:36:22.495,39.075,1.620,-26.835,12.582,12.582
1517304982502,2018-01-30T14:36:22.502,39.082,1.693,-26.730,12.572,12.572
1517304982509,2018-01-30T14:36:22.509,39.089,1.793,-26.615,12.558,12.558
1517304982525,2018-01-30T14:36:22.525,39.105,1.921,-26.504,12.586,12.586
1517304982532,2018-01-30T14:36:22.532,39.112,2.075,-26.387,12.676,12.676
1517304982539,2018-01-30T14:36:22.539,39.119,2.240,-26.266,12.828,12.828
1517304982555,2018-01-30T14:36:22.555,39.135,2.402,-26.142,13.039,13.039
1517304982562,2018-01-30T14:36:22.562,39.142,2.560,-26.010,13.303,13.303
1517304982569,2018-01-30T14:36:22.569,39.149,2.719,-25.873,13.598,13.598
1517304982585,2018-01-30T14:36:22.585,39.165,2.887,-25.736,13.894,13.894
1517304982592,2018-01-30T14:36:22.592,39.172,3.064,-25.602,14.171,14.171
1517304982607,2018-01-30T14:36:22.607,39.187,3.249,-25.464,14.407,14.407
1517304982614,2018-01-30T14:36:22.614,39.194,3.442,-25.328,14.587,14.587
1517304982622,2018-01-30T14:36:22.622,39.202,3.633,-25.202,14.707,14.707
1517304982630,2018-01-30T14:36:22.630,39.210,3.820,-25.072,14.786,14.786
1517304982644,2018-01-30T14:36:22.644,39.224,3.997,-24.888,14.847,14.847
1517304982652,2018-01-30T14:36:22.652,39.232,4.178,-24.709,14.909,14.909
1517304982667,2018-01-30T14:36:22.667,39.247,4.353,-24.522,14.974,14.974
1517304982674,2018-01-30T14:36:22.674,39.254,4.512,-24.348,15.035,15.035
1517304982682,2018-01-30T14:36:22.682,39.262,4.663,-24.188,15.090,15.090
1517304982698,2018-01-30T14:36:22.698,39.278,4.812,-24.042,15.145,15.145
1517304982720,2018-01-30T14:36:22.720,39.300,4.953,-23.908,15.195,15.195
1517304982727,2018-01-30T14:36:22.727,39.307,5.080,-23.795,15.238,15.238
1517304982734,2018-01-30T14:36:22.734,39.314,5.191,-23.699,15.278,15.278
1517304982742,2018-01-30T14:36:22.742,39.322,5.295,-23.604,15.319,15.319
1517304982757,2018-01-30T14:36:22.757,39.337,5.401,-23.491,15.353,15.353
